imo,fuel_consumption,sea_time,co2_distance,co2_transport,EEDI,verifier_key,ship_key,issue_date_key,expiry_date_key
9789245,12828.09,5049.03,528.67,59.62,9.47,6,2162,20210302,20220630
9789532,1325.55,2211.1,167.83,95.74,20.8,6,2164,20210420,20220630
9789685,2028.94,2490.72,192.88,,10.11,6,2168,20210216,20220630
9789697,2775.82,3078.57,198.81,,10.11,6,2169,20210326,20220630
9789714,815.18,703.0,262.35,26.35,7.49,6,2170,20210906,20220630
9790995,3195.13,2399.42,844.13,14.94,3.09,6,2187,20210415,20220630
9791145,1007.4,763.58,347.46,4.68,2.6,6,2188,20210428,20220630
9792046,2816.09,2467.12,488.09,10.67,3.22,6,2204,20211003,20220630
9792204,1144.07,705.3,393.0,8.71,4.12,6,2206,20210430,20220630
9792486,1821.4,1264.5,436.44,5.61,2.61,6,2209,20210430,20220630
9792515,2331.16,3128.48,231.5,29.25,9.98,6,2210,20210805,20220630
9792606,7509.97,2806.12,507.3,,4.27,6,2212,20210422,20220630
9793246,1227.29,863.1,330.34,15.02,6.29,6,2220,20210428,20220630
9793258,2542.4,2525.5,331.76,16.25,6.16,6,2221,20210428,20220630
9793997,1952.9,1815.22,412.4,6.26,2.97,6,2224,20210427,20220630
9794159,3315.63,3456.72,301.83,15.36,5.21,6,2227,20210430,20220630
9794410,636.0,680.88,282.51,10.05,4.55,6,2228,20210104,20220630
9794422,2739.29,3085.59,257.15,9.81,4.48,6,2229,20210419,20220630
9794434,1594.6,1897.25,242.08,10.7,4.58,6,2230,20210104,20220630
9794446,869.62,991.0,228.23,7.08,4.64,6,2231,20210104,20220630
9795048,985.1,1084.5,300.78,6.36,2.87,6,2235,20210531,20220630
9795050,5249.51,4891.27,324.78,7.01,2.83,6,2236,20210428,20220630
9795062,7899.7,5654.9,546.75,11.87,2.94,6,2237,20210322,20220630
9795074,4647.78,3084.1,468.01,9.08,2.94,6,2238,20210322,20220630
9795127,3973.2,2830.9,375.63,3.68,2.53,6,2240,20210322,20220630
9795139,2066.2,1354.1,392.55,7.45,2.5,6,2241,20210322,20220630
9796262,2513.98,784.07,955.43,,11.9,6,2248,20210323,20220630
9796494,356.1,247.1,387.67,23.64,3.35,6,2249,20210428,20220630
9796975,1604.7,1351.8,368.05,6.0,3.31,6,2256,20210428,20220630
9797187,9640.5,4246.5,435.01,13.56,11.2,6,2257,20210430,20220630
9797199,9117.72,3958.98,452.61,13.91,11.5,6,2258,20210319,20220630
9797383,1796.62,2020.6,256.44,6.85,4.34,6,2265,20210105,20220630
9797395,609.87,841.0,221.8,8.24,4.38,6,2266,20210105,20220630
9797802,3028.83,4884.58,182.45,19.28,6.82,6,2270,20210106,20220630
9798428,2575.27,3789.2,191.98,23.23,8.22,6,2281,20210331,20220630
9799795,3087.0,3386.97,242.1,5.35,3.46,6,2299,20211205,20220630
9800051,1298.71,1842.0,175.91,12.81,9.05,6,2306,20210616,20220630
9800104,631.15,867.1,187.82,14.01,9.43,6,2307,20210206,20220630
9800300,3159.34,2368.9,376.9,5.31,3.28,6,2312,20210428,20220630
9800312,3307.5,2576.7,363.41,4.69,3.3,6,2313,20210428,20220630
9800324,4145.4,3337.3,337.47,4.07,3.33,6,2314,20210428,20220630
9800336,4924.1,3830.7,351.55,4.27,3.29,6,2315,20210428,20220630
9800374,4632.26,4151.4,368.5,42.43,8.72,6,2316,20210219,20220630
9800506,1478.86,1013.11,381.6,16.37,6.12,6,2320,20210426,20220630
9800790,2993.34,4043.58,225.55,10.76,4.7,6,2324,20210427,20220630
9800805,809.75,1219.98,191.33,7.75,4.64,6,2325,20210427,20220630
9801299,584.16,603.9,246.02,17.14,3.65,6,2334,20210429,20220630
9802164,2158.0,1671.5,415.8,7.58,3.05,6,2342,20210215,20220630
9802176,6033.16,4107.43,438.13,5.95,3.08,6,2343,20210322,20220630
9802396,3781.0,1378.28,1191.47,,9.09,6,2347,20210428,20220630
9802487,3369.93,2114.9,344.73,27.64,12.51,6,2349,20210805,20220630
9802504,3289.0,2026.6,341.21,29.13,12.37,6,2350,20210805,20220630
9803235,2219.08,2956.7,208.07,70.07,13.41,6,2353,20210531,20220630
9803364,2072.57,1943.33,281.18,6.6,3.23,6,2356,20210526,20220630
9804904,2817.35,3061.8,220.37,17.11,7.35,6,2371,20210106,20220630
9805647,1038.95,1079.65,259.82,6.84,3.62,6,2378,20210527,20220630
9805661,2485.33,2770.01,240.31,6.85,3.59,6,2379,20211205,20220630
9805673,1951.01,1786.99,271.25,7.64,3.6,6,2380,20211205,20220630
9807229,586.24,630.8,265.43,17.75,4.18,6,2399,20210215,20220630
9808845,1820.5,2150.9,198.72,,10.11,6,2409,20210319,20220630
9809112,6992.62,3987.43,418.15,89.19,12.1,6,2410,20210415,20220630
9809590,9372.05,3874.93,434.12,89.91,12.2,6,2414,20210503,20220630
9810056,830.83,429.4,409.69,9.8,6.05,6,2422,20210429,20220630
9810331,124.2,231.5,130.84,,13.1,6,2423,20210216,20220630
9810355,66.1,132.2,137.43,,13.18,6,2424,20210216,20220630
9811000,20292.67,3489.6,1058.33,6.67,7.5,6,2430,20210427,20220630
9811957,745.23,807.17,284.71,5.96,3.66,6,2441,20210326,20220630
9813230,2676.4,3713.22,185.65,,10.21,6,2444,20210216,20220630
9815458,4748.92,4048.58,308.29,17.56,5.35,6,2456,20210317,20220630
9816529,2665.55,5418.04,146.22,40.66,11.4,6,2462,20210428,20220630
9816531,2776.95,6043.23,147.73,42.21,11.46,6,2463,20210903,20220630
9818515,2523.58,1946.11,310.26,10.16,4.49,6,2487,20210426,20220630
9818527,1073.8,890.44,304.1,10.12,4.49,6,2488,20210426,20220630
9818539,1371.7,1130.5,312.69,8.39,4.46,6,2489,20210426,20220630
9818541,2557.36,1835.9,371.45,11.22,4.46,6,2490,20210426,20220630
9819052,2350.23,4741.35,150.83,73.99,14.6,6,2496,20210218,20220630
9819882,2431.64,4190.6,235.65,,32.6,6,2503,20210622,20220630
9820013,7320.9,2205.25,647.22,,5.79,6,2505,20210106,20220630
9821691,4165.62,3460.98,465.05,9.01,3.27,6,2517,20210430,20220630
9821706,4411.48,2935.0,422.2,6.29,3.27,6,2518,20210430,20220630
9822229,1080.84,1000.5,276.1,8.61,4.45,6,2520,20210604,20220630
9823041,4872.56,6166.3,380.21,7.65,3.07,6,2524,20211003,20220630
9823364,8400.07,5032.43,342.97,45.74,7.32,6,2525,20210204,20220630
9824289,1229.0,700.0,390.89,,24.78,6,2528,20210430,20220630
9826122,4979.5,2132.5,628.42,3.75,2.11,6,2533,20210430,20220630
9826433,1492.84,1768.0,248.79,5.39,3.5,6,2534,20210527,20220630
9826445,2775.36,3022.49,224.85,5.74,3.47,6,2535,20211205,20220630
9827217,2666.2,2501.4,239.9,27.88,10.4,6,2542,20210428,20220630
9828144,3246.35,4059.08,232.58,12.69,4.23,6,2553,20210430,20220630
9828156,825.71,1203.8,207.08,16.0,4.15,6,2554,20210430,20220630
9828211,927.7,739.94,373.85,15.26,4.76,6,2555,20210426,20220630
9828223,953.6,779.24,314.75,11.21,4.73,6,2556,20210426,20220630
9828869,1280.94,1120.7,319.92,6.56,3.52,6,2561,20210330,20220630
9829447,463.9,571.71,220.36,7.47,4.11,6,2574,20210104,20220630
9829461,1250.94,1443.91,235.31,6.11,4.07,6,2575,20210330,20220630
9829473,1699.7,2020.11,224.79,6.17,4.13,6,2576,20210104,20220630
9829485,3570.99,4001.72,245.97,7.48,4.06,6,2577,20210104,20220630
9829784,3223.2,5326.58,163.87,33.48,10.44,6,2583,20210105,20220630
9829796,2929.65,5344.58,149.06,29.1,10.4,6,2584,20210105,20220630
9830070,1548.02,1590.48,261.04,8.96,3.69,6,2588,20210423,20220630
9830123,616.96,941.6,204.43,13.22,4.31,6,2589,20210430,20220630
9830135,1239.29,1560.0,206.71,7.05,4.2,6,2590,20210430,20220630
9830965,5318.99,2161.7,604.76,3.57,2.03,6,2595,20210218,20220630
9831165,6800.92,4501.43,331.48,49.78,7.2,6,2598,20210204,20220630
9831177,8801.47,5429.15,327.01,39.64,7.28,6,2599,20210104,20220630
9831191,576.21,731.3,246.1,8.23,4.09,6,2600,20210430,20220630
9833591,1427.19,1343.51,288.77,7.94,4.14,6,2638,20210330,20220630
9834296,19072.65,5945.6,560.52,,4.97,6,2645,20210428,20220630
9834301,16441.37,5061.29,666.15,,4.96,6,2646,20210428,20220630
9834313,3203.27,1380.1,592.98,,4.94,6,2647,20210428,20220630
9834325,5674.62,1648.27,606.41,,4.94,6,2648,20210428,20220630
9834337,2724.99,3496.47,231.83,6.95,4.09,6,2649,20210430,20220630
9834349,4640.02,5610.63,229.49,9.28,4.11,6,2650,20210430,20220630
9834715,1010.91,1087.13,197.87,42.58,10.5,6,2652,20210704,20220630
9834870,1851.6,1774.1,302.79,8.67,4.19,6,2655,20210213,20220630
9835056,1515.49,1691.9,275.8,7.47,4.19,6,2657,20210616,20220630
9835173,2035.5,1219.6,351.7,23.62,5.85,6,2659,20210430,20220630
9835874,2187.79,1458.7,417.04,3.84,2.35,6,2669,20210420,20220630
9836361,1974.31,2141.7,269.88,8.79,3.55,6,2678,20210429,20220630
9836440,933.86,1179.3,220.05,7.77,4.13,6,2681,20210430,20220630
9838228,2934.44,2385.5,367.11,5.43,3.03,6,2706,20210104,20220630
9838242,1809.91,1345.8,351.78,13.63,3.02,6,2707,20210104,20220630
9838254,4604.41,3569.71,379.64,5.09,3.04,6,2708,20210104,20220630
9839260,16912.55,2642.9,1204.81,7.41,7.67,6,2726,20210104,20220630
9839272,11416.81,1852.4,1224.28,8.61,7.72,6,2727,20210428,20220630
9839284,17227.54,2715.7,1238.96,7.9,7.53,6,2728,20210104,20220630
9839296,9892.34,1550.7,1231.63,7.72,7.59,6,2729,20210426,20220630
9839301,8914.0,1583.6,1200.18,7.68,7.53,6,2730,20211205,20220630
9839430,11589.06,1878.3,1219.42,7.36,7.49,6,2731,20211103,20220630
9839442,14280.26,2262.0,1212.59,7.43,7.5,6,2732,20211003,20220630
9839454,18134.38,2858.2,1184.52,7.15,7.65,6,2733,20210203,20220630
9839466,8912.84,1382.4,1277.5,8.42,7.76,6,2734,20211003,20220630
9839478,16848.1,2804.5,1156.67,6.94,7.58,6,2735,20210203,20220630
9839480,12305.96,2048.4,1202.38,7.28,7.38,6,2736,20211003,20220630
9839818,1146.84,1394.52,226.19,7.18,3.8,6,2738,20210217,20220630
9839832,1277.14,1250.07,273.36,6.47,3.85,6,2740,20210217,20220630
9840867,1989.9,1397.8,347.63,15.48,6.13,6,2750,20210430,20220630
9840879,761.3,457.3,334.97,7.8,6.09,6,2751,20210430,20220630
9841938,1165.85,1782.6,175.37,11.97,4.42,6,2759,20210405,20220630
9841940,1304.72,1621.4,213.2,9.87,4.44,6,2760,20210305,20220630
9842073,2387.68,680.7,743.2,10.35,8.01,6,2761,20210104,20220630
9842097,722.2,167.5,890.93,7.65,7.88,6,2762,20210104,20220630
9842724,1007.53,824.3,387.89,3.97,2.11,6,2766,20210427,20220630
9845661,10112.31,5253.43,378.29,32.76,18.4,6,2780,20210104,20220630
9845685,888.7,352.97,636.22,3.79,2.06,6,2781,20210428,20220630
9847401,2087.13,1639.9,327.71,5.18,3.69,6,2803,20210427,20220630
9847413,2483.08,2241.7,278.8,7.98,3.72,6,2804,20210427,20220630
9849045,836.78,884.7,259.62,6.99,4.25,6,2815,20210215,20220630
9849265,2513.07,2968.35,261.81,16.3,4.23,6,2817,20210329,20220630
9849291,842.94,829.8,308.42,11.31,4.23,6,2818,20210504,20220630
9849382,908.7,964.75,264.74,9.18,4.33,6,2819,20210318,20220630
9849394,1944.45,2407.92,269.38,37.87,4.28,6,2820,20210504,20220630
9849617,1056.24,532.78,400.53,10.65,5.89,6,2827,20211006,20220630
9850680,1848.48,1441.13,468.55,,15.7,6,2835,20210428,20220630
9850692,2753.1,1021.75,949.81,28.66,3.13,6,2836,20210329,20220630
9850707,2172.08,1502.7,367.45,4.03,3.14,6,2837,20210303,20220630
9851696,4624.7,4961.8,268.67,16.54,4.27,6,2843,20210904,20220630
9851701,3151.2,3327.2,262.48,11.2,4.28,6,2844,20210904,20220630
9851713,3462.2,3708.9,259.15,13.71,4.24,6,2845,20210424,20220630
9851725,921.5,865.0,286.87,11.55,4.27,6,2846,20210904,20220630
9852119,5625.9,2784.63,549.69,3.28,2.27,6,2856,20210104,20220630
9852731,2343.16,2462.9,250.75,5.63,3.58,6,2864,20210429,20220630
9852951,1125.0,758.1,356.55,19.75,6.65,6,2871,20210423,20220630
9853072,696.0,957.77,208.7,4.78,3.54,6,2873,20210502,20220630
9853084,1134.9,1192.12,246.55,5.39,3.57,6,2874,20210502,20220630
9853254,912.25,955.5,273.44,11.72,4.26,6,2880,20210215,20220630
9853864,654.03,333.2,437.87,10.51,5.79,6,2889,20210323,20220630
9854466,1293.69,2304.52,147.99,32.76,10.39,6,2892,20210105,20220630
9854478,1286.2,2133.01,161.1,34.88,8.81,6,2893,20210105,20220630
9854727,3281.53,3737.11,240.48,9.52,4.14,6,2894,20210330,20220630
9854739,1617.15,1308.92,335.67,9.2,4.14,6,2895,20210331,20220630
9855941,1239.39,995.77,343.12,19.14,5.9,6,2913,20210428,20220630
9856074,4468.41,2427.78,476.12,3.34,2.04,6,2914,20210430,20220630
9856189,1697.2,565.12,634.57,,20.74,6,2915,20210429,20220630
9857365,2211.92,625.8,561.51,,4.7,6,2932,20210430,20220630
9858424,2417.28,2296.3,281.97,28.76,4.95,6,2937,20210325,20220630
9858450,6123.88,3206.2,490.07,4.47,2.2,6,2938,20210430,20220630
9858462,12156.89,6556.02,501.15,3.26,2.18,6,2939,20210430,20220630
9858474,2557.16,1293.95,491.21,,2.18,6,2940,20210430,20220630
9858486,4001.36,1473.97,795.15,3.21,2.19,6,2941,20210430,20220630
9859208,1414.72,1463.42,282.18,7.88,3.85,6,2945,20210805,20220630
9865104,1818.29,2225.06,618.75,16.45,3.18,6,2980,20210429,20220630
9865116,1234.11,841.35,499.89,6.38,3.16,6,2981,20210429,20220630
9866770,1894.27,1982.42,250.4,10.25,4.85,6,2993,20210426,20220630
9866782,1211.66,1172.25,264.58,9.36,4.96,6,2994,20210426,20220630
9870666,221.01,490.75,123.44,18.98,11.7,6,3018,20210218,20220630
9872511,1700.54,1734.71,250.93,5.56,3.85,6,3030,20210505,20220630
9872523,1201.3,1369.12,222.73,5.31,3.82,6,3031,20210505,20220630
9874650,930.9,789.77,293.11,6.14,3.9,6,3044,20210428,20220630
9881380,1215.43,1378.0,225.5,7.76,4.02,6,3065,20210429,20220630
9884045,566.2,427.42,385.16,3.32,2.88,6,3072,20210430,20220630
9151400,83.73,203.2,135.58,18.41,3.11,2,10,20210804,20220630
9714666,485.52,648.23,345.11,7.76,3.95,2,1030,20210330,20220630
9205718,1100.48,2907.01,125.34,,19.06,10,32,20210423,20220630
9229013,26.9,561.4,1675.51,10.36,18.96,10,40,20210306,20220630
9285328,353.2,594.3,176.41,2.02,18.96,10,56,20210306,20220630
9305295,324.77,441.54,185.36,,25.29,10,80,20210429,20220630
9316579,52.8,123.67,199.68,,25.29,10,100,20210429,20220630
9396359,92.7,117.8,267.21,9.69,18.96,10,144,20210306,20220630
9415741,452.7,533.2,253.05,0.88,18.96,10,159,20210306,20220630
9443401,4133.2,667.5,1322.28,,7.58,10,180,20211203,20220630
9461910,2654.66,4788.63,153.11,41.5,12.7,10,218,20210427,20220630
9461922,1065.02,1970.5,161.37,32.17,12.7,10,219,20210427,20220630
9474682,585.51,589.0,272.93,5.45,4.33,10,228,20210422,20220630
9481099,1426.55,1445.0,286.82,12.79,9.3,10,231,20210427,20220630
9483516,2883.55,2688.37,363.93,50.72,9.24,10,233,20210430,20220630
9585871,1815.4,1221.0,421.32,1.24,2.81,10,299,20210420,20220630
9593660,1375.32,1666.7,235.51,24.43,11.58,10,309,20210417,20220630
9594901,1832.63,2502.4,520.7,5.72,4.48,10,314,20210421,20220630
9597769,3892.81,3275.0,338.53,7.75,7.49,10,323,20210427,20220630
9614103,1867.98,1929.0,283.16,6.97,5.72,10,346,20210428,20220630
9648075,601.51,817.47,216.06,8.39,4.52,10,415,20210716,20220630
9648087,656.52,726.6,239.22,7.51,4.81,10,416,20210716,20220630
9648099,332.5,473.5,200.74,6.08,4.81,10,417,20210630,20220630
9648104,616.8,754.3,217.63,7.73,4.81,10,418,20210716,20220630
9663128,516.65,475.0,282.65,58.15,3.85,10,459,20210622,20220630
9669914,2200.99,2090.9,293.15,10.78,4.35,10,491,20210428,20220630
9676515,1145.29,724.6,438.12,15.32,4.31,10,527,20210428,20220630
9680073,5864.41,4530.38,328.62,14.14,5.05,10,535,20210413,20220630
9680085,5295.94,4124.97,340.03,12.84,5.08,10,536,20210413,20220630
9680102,2669.51,2084.03,330.48,11.9,5.17,10,537,20210413,20220630
9680114,2270.35,1514.88,384.29,17.44,5.05,10,538,20210413,20220630
9683025,6773.1,4171.02,715.19,16.15,3.07,10,565,20210630,20220630
9683075,528.46,373.8,394.89,,3.14,10,569,20210630,20220630
9683087,7133.23,3885.5,584.08,10.95,3.12,10,570,20210630,20220630
9689902,734.43,834.5,226.14,9.11,4.4,10,626,20210630,20220630
9692818,659.1,437.0,401.78,59.61,2.54,10,662,20210504,20220630
9692820,905.9,482.0,468.52,3.85,2.53,10,663,20210504,20220630
9693745,3798.09,1831.0,623.02,2.47,1.86,10,679,20211204,20220630
9694359,4222.7,4113.78,372.96,21.19,4.11,10,682,20210424,20220630
9694361,4116.88,4561.3,362.08,18.89,4.11,10,683,20210424,20220630
9694488,1803.29,1850.8,259.98,4.6,3.69,10,688,20210323,20220630
9695640,1585.04,1982.0,225.45,7.6,4.8,10,701,20210419,20220630
9697909,1467.18,1329.07,276.8,8.87,4.87,10,739,20210429,20220630
9698862,507.21,643.5,218.21,17.19,3.24,10,747,20210323,20220630
9699701,3828.77,2260.0,472.03,5.02,2.53,10,761,20210504,20220630
9700043,1917.99,2114.5,258.29,6.14,3.92,10,770,20210623,20220630
9700196,336.29,346.0,245.77,7.17,3.81,10,774,20210320,20220630
9700342,2857.17,2983.1,261.42,11.29,4.11,10,777,20211204,20220630
9700469,1587.6,1808.3,238.65,7.03,4.13,10,780,20211204,20220630
9700471,865.64,712.0,328.92,18.7,4.12,10,781,20211204,20220630
9705653,5826.74,1320.31,835.06,,3.17,10,858,20210318,20220630
9706308,3002.8,928.2,669.91,16.81,8.62,10,867,20211204,20220630
9706310,3349.5,1256.5,613.73,18.73,8.66,10,868,20211204,20220630
9708538,1084.35,1460.95,226.19,12.62,5.56,10,921,20210630,20220630
9708760,2575.04,2575.1,269.88,10.62,4.17,10,932,20210426,20220630
9708942,547.0,584.16,245.36,5.64,4.03,10,944,20210322,20220630
9710488,2602.15,2685.5,290.06,12.72,4.21,10,965,20211204,20220630
9711509,721.86,608.02,249.63,48.06,12.4,10,980,20210426,20220630
9711511,869.95,1281.24,172.71,29.47,12.41,10,981,20210426,20220630
9711523,1864.64,2547.5,176.57,37.41,13.9,10,982,20210426,20220630
9711705,2154.11,2550.6,236.38,11.16,6.06,10,987,20210503,20220630
9711717,2018.19,2497.9,223.08,9.29,6.06,10,988,20210503,20220630
9712292,1017.25,1236.9,211.97,6.62,4.14,10,996,20210428,20220630
9712319,544.82,683.0,240.56,13.77,4.11,10,997,20210428,20220630
9712591,1611.55,2168.84,217.79,13.55,7.27,10,1002,20210629,20220630
9712606,1747.01,2378.3,282.88,22.47,6.94,10,1003,20210716,20220630
9717424,2810.17,2880.0,285.36,4.18,3.7,10,1060,20210422,20220630
9717503,3519.39,3759.84,269.17,15.78,5.12,10,1061,20210429,20220630
9718234,1220.72,703.08,431.72,7.6,2.46,10,1069,20210425,20220630
9718404,637.0,740.53,322.06,10.14,4.37,10,1072,20210318,20220630
9718416,1396.1,1736.72,268.84,10.36,4.38,10,1073,20210318,20220630
9719238,3293.35,3060.51,273.69,14.58,4.84,10,1089,20210413,20220630
9719240,2562.83,2596.34,272.46,12.05,4.85,10,1090,20210413,20220630
9719252,3462.96,2708.65,323.44,15.84,4.83,10,1091,20210413,20220630
9719408,3855.51,1884.5,440.15,20.3,5.99,10,1096,20210623,20220630
9719862,3323.23,1109.0,589.15,11.98,10.99,10,1108,20210428,20220630
9720081,2927.05,1994.74,376.13,11.87,5.19,10,1112,20210413,20220630
9721724,4199.0,1593.0,554.72,,4.75,10,1144,20210430,20220630
9721736,8564.0,2526.0,595.22,,4.75,10,1145,20210430,20220630
9723708,807.54,1022.0,219.71,8.55,4.44,10,1190,20210716,20220630
9723710,1570.03,1849.4,233.58,8.76,4.53,10,1191,20210716,20220630
9724049,2673.54,851.5,883.59,20.35,8.66,10,1196,20211204,20220630
9724075,5398.39,3664.57,573.46,10.41,3.01,10,1198,20210424,20220630
9724087,4809.73,3398.4,410.92,6.25,3.1,10,1199,20210424,20220630
9724336,3914.43,2818.78,405.99,6.2,3.1,10,1201,20210424,20220630
9724348,4854.54,3416.72,396.57,5.52,3.06,10,1202,20210424,20220630
9724350,6082.31,4903.27,393.71,8.19,2.9,10,1203,20210424,20220630
9724611,2553.94,2422.7,292.8,14.41,4.32,10,1213,20211204,20220630
9725110,2617.04,692.03,784.3,4.23,8.13,10,1219,20210421,20220630
9725122,1225.11,294.8,807.11,5.72,8.06,10,1220,20210421,20220630
9725823,2240.52,3176.17,204.41,1.42,7.29,10,1236,20210421,20220630
9725847,2648.65,3306.42,214.06,0.99,7.32,10,1238,20210421,20220630
9725861,2450.56,3106.45,213.81,1.55,7.36,10,1239,20210421,20220630
9725873,1906.27,2169.5,221.65,1.87,7.46,10,1240,20210421,20220630
9726475,539.91,516.2,301.99,9.34,4.07,10,1260,20210428,20220630
9726487,726.15,842.7,223.39,6.66,4.13,10,1261,20210428,20220630
9726750,448.66,793.8,164.07,10.29,6.81,10,1272,20210716,20220630
9727015,3293.18,1236.5,676.92,2.36,2.09,10,1273,20210426,20220630
9727974,4457.92,3676.0,352.8,9.54,3.73,10,1294,20210422,20220630
9727986,6060.39,5585.0,314.93,8.95,3.8,10,1295,20210422,20220630
9729207,3224.0,2017.38,426.44,0.85,2.47,10,1320,20210421,20220630
9730414,4437.48,2843.5,412.82,6.11,2.87,10,1341,20210426,20220630
9730830,1127.41,1179.8,263.06,14.32,3.25,10,1343,20210428,20220630
9730842,1108.0,1217.6,272.04,5.51,3.25,10,1344,20210428,20220630
9730933,5367.47,3214.9,464.06,5.65,3.06,10,1345,20210805,20220630
9733806,4383.04,1976.9,584.47,3.14,2.2,10,1396,20211204,20220630
9734408,1633.6,1138.5,376.2,4.41,3.06,10,1399,20210623,20220630
9737058,744.46,1152.63,200.44,12.45,5.53,10,1438,20210415,20220630
9737371,3470.88,2699.33,351.49,6.04,3.1,10,1443,20210424,20220630
9737383,6478.26,4704.43,389.67,8.24,2.93,10,1444,20210424,20220630
9737395,4710.9,3871.97,354.03,5.63,2.93,10,1445,20210424,20220630
9737400,6386.63,4286.4,429.18,7.76,2.94,10,1446,20210424,20220630
9737591,1500.2,1446.83,290.4,4.98,3.56,10,1456,20210415,20220630
9737618,1146.03,961.37,322.04,7.19,3.59,10,1457,20210415,20220630
9738026,2024.43,1782.73,317.15,7.41,3.48,10,1461,20210419,20220630
9739020,729.76,761.0,268.67,6.64,3.59,10,1479,20210204,20220630
9740158,790.92,884.9,264.71,6.99,4.01,10,1494,20210426,20220630
9741736,1611.49,2010.55,223.31,7.82,4.66,10,1520,20210805,20220630
9742065,2394.39,3901.05,206.53,13.4,6.91,10,1524,20210630,20220630
9743186,3897.78,1914.5,505.29,4.44,2.65,10,1544,20210426,20220630
9743203,7783.9,5463.43,412.73,5.29,2.63,10,1546,20210426,20220630
9743980,2965.97,2483.5,315.7,10.99,3.25,10,1563,20210428,20220630
9744128,498.69,449.5,251.03,24.86,7.45,10,1567,20210426,20220630
9744893,2355.41,2430.33,248.01,16.51,4.83,10,1571,20210413,20220630
9744908,2778.35,2492.55,270.34,16.2,4.82,10,1572,20210413,20220630
9745926,3728.02,2468.78,567.94,14.08,3.09,10,1588,20210426,20220630
9746164,1789.55,2414.0,199.49,16.02,7.17,10,1589,20210627,20220630
9746712,1612.96,1465.59,272.26,5.09,3.52,10,1601,20210630,20220630
9746803,606.71,674.75,241.51,6.29,3.83,10,1602,20210419,20220630
9748289,1231.88,815.3,320.62,13.37,15.9,10,1630,20210421,20220630
9748291,2239.78,2021.95,286.04,1.91,15.9,10,1631,20210421,20220630
9749386,922.69,1633.3,934.6,36.87,5.53,10,1648,20210716,20220630
9752151,404.42,469.44,274.28,105.28,3.56,10,1693,20210320,20220630
9753002,9014.27,4090.7,605.32,3.29,2.14,10,1697,20210428,20220630
9753387,923.87,1201.1,215.47,7.29,5.35,10,1702,20210630,20220630
9756250,292.77,366.7,225.2,31.08,5.37,10,1735,20210503,20220630
9756274,4559.0,5103.3,235.15,11.75,4.9,10,1736,20210320,20220630
9759745,3719.81,2275.07,435.75,7.03,2.63,10,1774,20210426,20220630
9759757,3632.7,1964.5,454.54,6.44,2.64,10,1775,20210426,20220630
9759769,2335.0,1748.9,455.39,7.16,2.63,10,1776,20210426,20220630
9759771,5744.57,3689.0,438.08,6.37,2.6,10,1777,20210426,20220630
9761322,2062.0,2225.31,255.92,6.54,4.12,10,1794,20210322,20220630
9761334,514.0,599.52,234.2,12.11,4.11,10,1795,20210322,20220630
9761358,2044.74,1653.7,365.87,5.23,2.78,10,1796,20210428,20220630
9761360,474.2,301.4,485.1,6.47,2.72,10,1797,20210428,20220630
9762364,438.89,503.52,249.85,7.43,3.62,10,1805,20210322,20220630
9764491,3206.59,2745.81,284.06,14.47,4.8,10,1827,20210413,20220630
9764506,1764.61,1550.83,280.5,14.3,4.84,10,1828,20210413,20220630
9765706,2457.47,2133.2,293.32,5.07,3.27,10,1836,20210428,20220630
9766906,758.68,847.5,239.71,11.72,3.53,10,1854,20210705,20220630
9767338,1568.63,1045.9,447.04,6.25,3.05,10,1859,20210805,20220630
9767340,3342.4,2221.6,448.42,7.64,3.04,10,1860,20210426,20220630
9769817,1242.2,1011.98,385.07,8.1,2.65,10,1880,20210426,20220630
9769829,3781.18,2375.6,420.08,3.47,2.63,10,1881,20210426,20220630
9770505,1945.38,606.8,698.63,5.64,2.17,10,1883,20210428,20220630
9770579,1362.08,1342.35,261.0,6.45,3.52,10,1886,20210420,20220630
9770921,4823.55,1307.75,650.58,,3.07,10,1892,20210318,20220630
9770933,4432.7,930.9,752.76,,3.09,10,1893,20210318,20220630
9774563,1455.7,1602.9,292.39,16.79,5.49,10,1937,20210716,20220630
9776456,1491.96,2123.1,165.36,10.71,7.13,10,1959,20210716,20220630
9779379,1443.7,750.7,468.2,6.56,2.68,10,1998,20210428,20220630
9779537,3441.0,2799.6,345.51,5.09,2.87,10,1999,20210426,20220630
9779941,1786.86,1589.9,348.73,5.33,2.94,10,2007,20211204,20220630
9780005,827.69,513.5,348.01,56.31,5.07,10,2012,20210430,20220630
9780536,2463.78,2437.08,243.21,1.58,7.2,10,2020,20210421,20220630
9780548,2670.6,3392.2,206.15,1.44,7.41,10,2021,20210421,20220630
9781700,1102.44,1274.64,234.68,7.69,3.88,10,2037,20210322,20220630
9782089,873.59,594.2,322.59,14.61,16.2,10,2047,20210421,20220630
9782091,854.11,500.9,315.56,17.09,15.9,10,2048,20210421,20220630
9782118,506.21,427.0,367.17,4.77,3.57,10,2049,20210414,20220630
9783992,3304.47,2295.1,392.57,1.71,2.94,10,2083,20210421,20220630
9784001,4259.9,6983.78,511.92,1.36,2.99,10,2084,20210421,20220630
9785823,8687.2,4764.6,469.29,0.39,2.71,10,2114,20210420,20220630
9785835,3310.67,2086.6,488.87,0.74,2.57,10,2115,20210420,20220630
